Id,Weekly_Sales
34_59_2012-11-09,631.0138000000004
34_59_2012-11-16,611.8384000000002
34_59_2012-11-23,818.6562000000007
34_59_2012-11-30,730.1864000000002
34_59_2012-12-07,2984.3349999999987
34_59_2012-12-14,1884.6559000000002
34_59_2012-12-21,2089.6230999999993
34_59_2012-12-28,1689.586399999999
34_59_2013-01-04,307.0237000000001
34_59_2013-01-11,293.8374000000001
34_59_2013-01-18,275.0702000000001
34_59_2013-01-25,267.9788999999999
34_59_2013-02-01,254.0136
34_59_2013-02-08,286.56799999999987
34_59_2013-02-15,265.25849999999986
34_59_2013-02-22,273.33839999999987
34_59_2013-03-01,269.8499999999998
34_59_2013-03-08,264.21520000000004
34_59_2013-03-15,253.68230000000005
34_59_2013-03-22,249.3094
34_59_2013-03-29,276.9801
34_59_2013-04-05,218.84589999999977
34_59_2013-04-12,250.25089999999997
34_59_2013-04-19,361.8865999999998
34_59_2013-04-26,248.06810000000002
34_59_2013-05-03,277.6224000000002
34_59_2013-05-10,267.5254000000002
34_59_2013-05-17,268.48580000000027
34_59_2013-05-24,245.7857000000001
34_59_2013-05-31,309.3233000000002
34_59_2013-06-07,361.0863999999999
34_59_2013-06-14,304.86569999999995
34_59_2013-06-21,346.99099999999993
34_59_2013-06-28,296.7430999999999
34_59_2013-07-05,232.44390000000013
34_59_2013-07-12,219.9832
34_59_2013-07-19,278.18740000000025
34_59_2013-07-26,230.7027000000002
34_60_2012-11-02,114.874
34_60_2012-11-09,118.48800000000001
34_60_2012-11-16,111.10199999999998
34_60_2012-11-23,104.24999999999993
34_60_2012-11-30,94.78599999999993
34_60_2012-12-07,88.74799999999993
34_60_2012-12-14,124.66399999999987
34_60_2012-12-21,125.44199999999984
34_60_2012-12-28,90.69999999999995
34_60_2013-01-04,79.37399999999997
34_60_2013-01-11,80.63399999999993
34_60_2013-01-18,71.39399999999999
34_60_2013-01-25,86.64599999999992
34_60_2013-02-01,81.70999999999991
34_60_2013-02-08,87.52799999999999
34_60_2013-02-15,84.42399999999994
34_60_2013-02-22,90.19799999999988
34_60_2013-03-01,66.39599999999997
34_60_2013-03-08,72.53199999999998
34_60_2013-03-15,71.784
34_60_2013-03-22,77.00599999999999
34_60_2013-03-29,78.55
34_60_2013-04-05,73.24999999999999
34_60_2013-04-12,77.81999999999998
34_60_2013-04-19,58.869999999999926
34_60_2013-04-26,74.25399999999999
34_60_2013-05-03,110.18
34_60_2013-05-10,87.71399999999998
34_60_2013-05-17,82.088
34_60_2013-05-24,71.42599999999999
34_60_2013-05-31,73.422
34_60_2013-06-07,75.33799999999998
34_60_2013-06-14,76.93199999999997
34_60_2013-06-21,72.28599999999997
34_60_2013-06-28,80.43199999999997
34_60_2013-07-05,83.838
34_60_2013-07-12,85.95400000000001
34_60_2013-07-19,76.606
34_65_2012-11-02,34743.02130000003
34_65_2012-11-09,35104.11670000004
34_65_2012-11-16,32746.217500000017
34_65_2012-11-23,32572.292799999992
34_65_2012-11-30,35635.0551
34_65_2012-12-07,33691.4376
34_65_2012-12-14,34530.73749999996
34_65_2012-12-21,35171.86889999996
34_65_2012-12-28,29110.35130000001
34_65_2013-01-04,35652.30269999999
34_65_2013-01-11,36469.49459999998
34_65_2013-01-18,37470.389
34_65_2013-01-25,39944.40590000002
34_65_2013-02-01,43572.298400000014
34_65_2013-02-08,41071.39810000001
34_65_2013-02-15,41737.46060000001
34_65_2013-02-22,43908.94339999998
34_65_2013-03-01,46967.85540000003
34_65_2013-03-08,48637.09199999999
34_65_2013-03-15,47930.31149999998
34_65_2013-03-22,50133.13630000002
34_65_2013-03-29,48330.15210000001
34_65_2013-04-05,50875.24859999999
34_65_2013-04-12,49571.99809999997
34_65_2013-04-19,47318.97529999994
34_65_2013-04-26,50750.11629999998
34_65_2013-05-03,48483.54220000002
34_65_2013-05-10,50275.681800000006
34_65_2013-05-17,49814.27849999999
34_65_2013-05-24,47421.22060000001
34_65_2013-05-31,50186.0115
34_65_2013-06-07,47554.917500000025
34_65_2013-06-14,43044.84120000003
34_65_2013-06-21,46353.72540000002
34_65_2013-06-28,43200.83370000004
34_65_2013-07-05,43478.77340000006
34_65_2013-07-12,39791.83790000005
34_65_2013-07-19,46905.43040000004
34_65_2013-07-26,42561.963900000024
34_67_2012-11-02,5893.118700000001
34_67_2012-11-09,6215.255300000005
34_67_2012-11-16,5986.365499999999
34_67_2012-11-23,6182.592500000004
34_67_2012-11-30,6077.490900000001
34_67_2012-12-07,9141.355199999998
34_67_2012-12-14,11687.4405
34_67_2012-12-21,13389.761499999991
34_67_2012-12-28,5573.871900000006
34_67_2013-01-04,4747.465799999999
34_67_2013-01-11,5254.250100000002
34_67_2013-01-18,4971.5662
34_67_2013-01-25,6620.967900000001
34_67_2013-02-01,10387.0153
34_67_2013-02-08,11547.2453
34_67_2013-02-15,6846.870599999995
34_67_2013-02-22,9354.583999999997
34_67_2013-03-01,5814.1504
34_67_2013-03-08,5866.378899999998
34_67_2013-03-15,5000.043600000003
34_67_2013-03-22,5880.408899999997
34_67_2013-03-29,5021.365100000001
34_67_2013-04-05,6612.951300000002
34_67_2013-04-12,7834.510599999998
34_67_2013-04-19,6900.291899999993
34_67_2013-04-26,6112.623599999997
34_67_2013-05-03,7860.701600000011
34_67_2013-05-10,6782.539100000003
34_67_2013-05-17,7560.931699999989
34_67_2013-05-24,8170.4715999999935
34_67_2013-05-31,7236.364599999996
34_67_2013-06-07,6595.219600000006
34_67_2013-06-14,5289.551399999999
34_67_2013-06-21,5642.565600000002
34_67_2013-06-28,5237.2654
34_67_2013-07-05,4785.193899999991
34_67_2013-07-12,5087.384600000002
34_67_2013-07-19,4880.770600000009
34_67_2013-07-26,4488.298499999992
34_71_2012-11-02,1711.4862999999987
34_71_2012-11-09,1664.996299999999
34_71_2012-11-16,1993.9348999999984
34_71_2012-11-23,4925.011199999997
34_71_2012-11-30,2411.3516999999983
34_71_2012-12-07,2939.8562999999976
34_71_2012-12-14,3229.1448000000023
34_71_2012-12-21,3472.8615000000036
34_71_2012-12-28,3020.760000000001
34_71_2013-01-04,1856.2947999999992
34_71_2013-01-11,2049.5568
34_71_2013-01-18,2163.798300000001
34_71_2013-01-25,2219.463800000001
34_71_2013-02-01,2496.3283000000006
34_71_2013-02-08,3771.770600000005
34_71_2013-02-15,2681.3923000000013
34_71_2013-02-22,2390.5382
34_71_2013-03-01,2524.845000000001
34_71_2013-03-08,2233.8379000000004
34_71_2013-03-15,2065.356300000002
34_71_2013-03-22,1599.8114999999993
34_71_2013-03-29,2275.9649000000018
34_71_2013-04-05,1855.6688000000006
34_71_2013-04-12,2161.6301000000008
34_71_2013-04-19,2947.853600000005
34_71_2013-04-26,3667.0907999999995
34_71_2013-05-03,1755.1469000000004
34_71_2013-05-10,1703.7687000000008
34_71_2013-05-17,1643.2605999999994
34_71_2013-05-24,1666.0870000000002
34_71_2013-05-31,1844.6226999999988
34_71_2013-06-07,2069.7180999999987
34_71_2013-06-14,1547.0208000000005
34_71_2013-06-21,1895.9766
34_71_2013-06-28,1522.188600000001
34_71_2013-07-05,1958.3699000000006
34_71_2013-07-12,1441.6386000000002
34_71_2013-07-19,2105.247800000001
34_71_2013-07-26,1896.3143000000023
34_72_2012-11-02,32077.16589999999
34_72_2012-11-09,29843.11469999999
34_72_2012-11-16,30645.545499999964
34_72_2012-11-23,162592.60420000012
34_72_2012-11-30,33382.97269999997
34_72_2012-12-07,57737.45040000003
34_72_2012-12-14,78647.99250000002
34_72_2012-12-21,97278.58279999999
34_72_2012-12-28,48379.77259999995
34_72_2013-01-04,33273.75629999998
34_72_2013-01-11,30714.850499999993
34_72_2013-01-18,33390.85529999999
34_72_2013-01-25,38034.32030000002
34_72_2013-02-01,43899.841000000044
34_72_2013-02-08,59186.39060000001
34_72_2013-02-15,43647.58870000002
34_72_2013-02-22,42583.44860000006
34_72_2013-03-01,36326.87080000001
34_72_2013-03-08,30537.467899999985
34_72_2013-03-15,32362.387000000002
34_72_2013-03-22,26056.34489999999
34_72_2013-03-29,32101.494899999998
34_72_2013-04-05,29449.35579999999
34_72_2013-04-12,29284.094799999995
34_72_2013-04-19,25021.46890000003
34_72_2013-04-26,27171.69779999996
34_72_2013-05-03,25918.54369999997
34_72_2013-05-10,25223.203599999975
34_72_2013-05-17,25714.79920000001
34_72_2013-05-24,27625.045200000022
34_72_2013-05-31,27454.77100000001
34_72_2013-06-07,29929.05309999999
34_72_2013-06-14,26524.826049999996
34_72_2013-06-21,28048.532199999994
34_72_2013-06-28,25864.77319999999
34_72_2013-07-05,28812.638100000015
34_72_2013-07-12,24601.369899999983
34_72_2013-07-19,31878.02089999996
34_72_2013-07-26,27278.027400000024
34_74_2012-11-02,6743.1516999999985
34_74_2012-11-09,6649.739800000002
34_74_2012-11-16,7459.930099999999
34_74_2012-11-23,12532.7853
34_74_2012-11-30,7962.550300000006
34_74_2012-12-07,6727.757
34_74_2012-12-14,8800.519400000001
34_74_2012-12-21,9237.588900000008
34_74_2012-12-28,9879.033700000002
34_74_2013-01-04,9908.022000000012
34_74_2013-01-11,8363.657600000002
34_74_2013-01-18,8437.107799999998
34_74_2013-01-25,8446.019800000004
34_74_2013-02-01,8492.483999999999
34_74_2013-02-08,8859.928499999996
34_74_2013-02-15,8320.957400000007
34_74_2013-02-22,8405.296900000008
34_74_2013-03-01,7872.730099999998
34_74_2013-03-08,7377.4869
34_74_2013-03-15,7215.487000000007
34_74_2013-03-22,7025.1833
34_74_2013-03-29,7225.780500000003
34_74_2013-04-05,6899.8055999999915
34_74_2013-04-12,6828.357799999995
34_74_2013-04-19,6867.698199999993
34_74_2013-04-26,6992.105199999991
34_74_2013-05-03,6914.8408999999965
34_74_2013-05-10,6916.372499999987
34_74_2013-05-17,7196.266400000006
34_74_2013-05-24,7038.680200000002
34_74_2013-05-31,6953.042200000004
34_74_2013-06-07,6520.947599999996
34_74_2013-06-14,7046.367699999986
34_74_2013-06-21,6785.409199999989
34_74_2013-06-28,7025.7594999999865
34_74_2013-07-05,6958.127299999997
34_74_2013-07-12,6284.782099999994
34_74_2013-07-19,7216.01749999999
34_74_2013-07-26,6527.561599999997
34_79_2012-11-02,14327.024300000014
34_79_2012-11-09,14270.713500000014
34_79_2012-11-16,14412.3402
34_79_2012-11-23,16172.806999999997
34_79_2012-11-30,14878.306999999993
34_79_2012-12-07,15470.056000000008
34_79_2012-12-14,16053.190800000004
34_79_2012-12-21,16042.545900000001
34_79_2012-12-28,13803.572799999974
34_79_2013-01-04,14577.324499999982
34_79_2013-01-11,15665.010100000007
34_79_2013-01-18,14669.353899999993
34_79_2013-01-25,15648.429399999992
34_79_2013-02-01,16909.004699999987
34_79_2013-02-08,16541.785300000003
34_79_2013-02-15,16437.889499999994
34_79_2013-02-22,17061.463099999983
34_79_2013-03-01,14712.60019999998
34_79_2013-03-08,14265.065600000004
34_79_2013-03-15,13955.794300000007
34_79_2013-03-22,13802.453999999994
34_79_2013-03-29,14315.135100000005
34_79_2013-04-05,13967.387900000003
34_79_2013-04-12,14321.039900000005
34_79_2013-04-19,14181.518300000014
34_79_2013-04-26,14989.408899999979
34_79_2013-05-03,14146.917500000003
34_79_2013-05-10,13998.251699999997
34_79_2013-05-17,13497.259099999983
34_79_2013-05-24,13740.095499999981
34_79_2013-05-31,13546.461299999988
34_79_2013-06-07,13648.549999999994
34_79_2013-06-14,14201.76359999998
34_79_2013-06-21,13634.977999999996
34_79_2013-06-28,14205.473799999978
34_79_2013-07-05,14154.032899999997
34_79_2013-07-12,14928.975799999971
34_79_2013-07-19,14443.642900000008
34_79_2013-07-26,14241.090999999999
34_80_2012-11-02,12187.770099999998
34_80_2012-11-09,12354.890999999994
34_80_2012-11-16,12700.1031
34_80_2012-11-23,12644.611600000002
34_80_2012-11-30,13000.766400000004
34_80_2012-12-07,13022.032899999997
34_80_2012-12-14,14955.840900000017
34_80_2012-12-21,15139.293800000021
34_80_2012-12-28,12346.135500000015
34_80_2013-01-04,13459.926300000001
34_80_2013-01-11,13106.805000000004
34_80_2013-01-18,13118.201599999993
34_80_2013-01-25,12444.946499999998
34_80_2013-02-01,12368.269199999999
34_80_2013-02-08,13589.00139999999
34_80_2013-02-15,12725.321199999998
34_80_2013-02-22,12847.975899999994
34_80_2013-03-01,12034.9932
34_80_2013-03-08,12381.730200000009
34_80_2013-03-15,11303.109699999995
34_80_2013-03-22,12001.086100000006
34_80_2013-03-29,11685.044899999997
34_80_2013-04-05,12161.973199999997
34_80_2013-04-12,12493.475199999995
34_80_2013-04-19,13005.483300000005
34_80_2013-04-26,11837.160699999999
34_80_2013-05-03,11162.880299999992
34_80_2013-05-10,12084.060900000004
34_80_2013-05-17,11776.037199999995
34_80_2013-05-24,12401.580700000008
34_80_2013-05-31,11542.018100000001
34_80_2013-06-07,12406.813400000003
34_80_2013-06-14,12162.4391
34_80_2013-06-21,12083.521400000003
34_80_2013-06-28,11719.361999999996
34_80_2013-07-05,12529.5805
34_80_2013-07-12,12213.710299999993
34_80_2013-07-19,11589.305699999995
34_80_2013-07-26,12287.277899999995
34_81_2012-11-02,15964.73370000001
34_81_2012-11-09,15928.140400000018
34_81_2012-11-16,16041.757200000002
34_81_2012-11-23,16879.200200000003
34_81_2012-11-30,16903.044099999996
34_81_2012-12-07,15976.969300000019
34_81_2012-12-14,17573.869299999977
34_81_2012-12-21,17403.463399999986
34_81_2012-12-28,15244.264500000008
34_81_2013-01-04,16466.123299999992
34_81_2013-01-11,16334.9783
34_81_2013-01-18,16601.152200000004
34_81_2013-01-25,16635.315199999994
34_81_2013-02-01,16596.81349999998
34_81_2013-02-08,16991.38349999998
34_81_2013-02-15,16482.500899999988
34_81_2013-02-22,16646.30129999999
34_81_2013-03-01,16502.752199999988
34_81_2013-03-08,16726.35649999998
34_81_2013-03-15,16534.769499999984
34_81_2013-03-22,16461.303799999983
34_81_2013-03-29,16536.68069999999
34_81_2013-04-05,16538.725299999987
34_81_2013-04-12,16915.816599999984
34_81_2013-04-19,16473.523000000012
34_81_2013-04-26,16671.097899999982
34_81_2013-05-03,16627.480299999985
34_81_2013-05-10,16598.98979999999
34_81_2013-05-17,16393.50409999999
34_81_2013-05-24,17100.977499999975
34_81_2013-05-31,16471.703699999984
34_81_2013-06-07,16700.24029999998
34_81_2013-06-14,16639.503599999993
34_81_2013-06-21,16763.90249999999
34_81_2013-06-28,16263.099899999994
34_81_2013-07-05,16297.954099999983
34_81_2013-07-12,16240.265099999997
34_81_2013-07-19,16314.029299999993
34_81_2013-07-26,16410.917799999985
34_82_2012-11-02,16049.13279999999
34_82_2012-11-09,15730.027900000001
34_82_2012-11-16,15299.205700000013
34_82_2012-11-23,19819.311499999967
34_82_2012-11-30,15873.823200000008
34_82_2012-12-07,28646.842200000017
34_82_2012-12-14,37988.982400000044
34_82_2012-12-21,47355.10879999999
34_82_2012-12-28,26829.407100000026
34_82_2013-01-04,16612.131400000006
34_82_2013-01-11,16635.276199999997
34_82_2013-01-18,16412.251900000007
34_82_2013-01-25,16561.950999999997
34_82_2013-02-01,16299.438099999998
34_82_2013-02-08,16047.05690000001
34_82_2013-02-15,16434.347400000006
34_82_2013-02-22,16158.011000000004
34_82_2013-03-01,16109.677999999996
34_82_2013-03-08,16269.531999999992
34_82_2013-03-15,16245.817699999998
34_82_2013-03-22,15798.68079999999
34_82_2013-03-29,16524.35660000001
34_82_2013-04-05,16028.306699999992
34_82_2013-04-12,17285.75779999999
34_82_2013-04-19,15213.792000000023
34_82_2013-04-26,16438.728500000005
34_82_2013-05-03,16109.9044
34_82_2013-05-10,16126.5443
34_82_2013-05-17,16050.555100000005
34_82_2013-05-24,17731.189299999995
34_82_2013-05-31,15662.7211
34_82_2013-06-07,15816.8734
34_82_2013-06-14,16046.68530000001
34_82_2013-06-21,15924.759100000001
34_82_2013-06-28,16159.098500000011
34_82_2013-07-05,15874.07819999999
34_82_2013-07-12,17116.75540000001
34_82_2013-07-19,14837.584600000004
34_82_2013-07-26,15373.840699999993
34_83_2012-11-02,2458.8954
34_83_2012-11-09,2493.2404999999994
34_83_2012-11-16,2093.9343999999983
34_83_2012-11-23,2229.901200000003
34_83_2012-11-30,2107.5763999999967
34_83_2012-12-07,2656.9055999999996
34_83_2012-12-14,2993.5407999999998
34_83_2012-12-21,3182.386099999998
34_83_2012-12-28,2846.356299999999
34_83_2013-01-04,3210.3298
34_83_2013-01-11,3436.8258
34_83_2013-01-18,3171.1509
34_83_2013-01-25,3749.643900000002
34_83_2013-02-01,3670.8902000000003
34_83_2013-02-08,3276.3529000000035
34_83_2013-02-15,3734.0740000000023
34_83_2013-02-22,3885.6553000000013
34_83_2013-03-01,3477.882599999999
34_83_2013-03-08,3780.0539999999996
34_83_2013-03-15,3515.333299999995
34_83_2013-03-22,3352.6235
34_83_2013-03-29,3370.625599999999
34_83_2013-04-05,3384.224999999998
34_83_2013-04-12,3810.7620000000006
34_83_2013-04-19,3556.445
34_83_2013-04-26,3353.6302
34_83_2013-05-03,3067.0435999999986
34_83_2013-05-10,3021.633799999998
34_83_2013-05-17,2985.9806999999983
34_83_2013-05-24,3266.4671
34_83_2013-05-31,2837.9745999999986
34_83_2013-06-07,3152.9769999999976
34_83_2013-06-14,3380.9300000000017
34_83_2013-06-21,3319.5143
34_83_2013-06-28,2946.7834000000025
34_83_2013-07-05,3256.4954999999986
34_83_2013-07-12,2781.5333000000037
34_83_2013-07-19,2970.4768000000013
34_83_2013-07-26,2938.0158000000006
34_85_2012-11-02,2167.7752000000023
34_85_2012-11-09,2426.6974000000037
34_85_2012-11-16,2294.996299999998
34_85_2012-11-23,1550.3140999999991
34_85_2012-11-30,2515.1873999999975
34_85_2012-12-07,3380.1165000000024
34_85_2012-12-14,2702.682299999998
34_85_2012-12-21,3203.7024000000006
34_85_2012-12-28,2051.5759000000016
34_85_2013-01-04,1897.208900000002
34_85_2013-01-11,1682.299100000001
34_85_2013-01-18,1771.8725000000018
34_85_2013-01-25,1581.1740000000002
34_85_2013-02-01,1398.4090000000003
34_85_2013-02-08,1291.0328000000002
34_85_2013-02-15,1335.2828
34_85_2013-02-22,1235.9658000000002
34_85_2013-03-01,1384.6420000000005
34_85_2013-03-08,1468.3889000000004
34_85_2013-03-15,1442.1421000000007
34_85_2013-03-22,1526.1015
34_85_2013-03-29,1494.0806999999998
34_85_2013-04-05,1681.7046000000014
34_85_2013-04-12,1645.9525999999998
34_85_2013-04-19,1737.1994
34_85_2013-04-26,1641.4467000000002
34_85_2013-05-03,2708.4183999999996
34_85_2013-05-10,3340.1208
34_85_2013-05-17,2256.5173999999975
34_85_2013-05-24,2079.8795999999993
34_85_2013-05-31,2297.0985999999984
34_85_2013-06-07,2328.7563000000005
34_85_2013-06-14,1845.1658000000023
34_85_2013-06-21,2193.184700000001
34_85_2013-06-28,1785.263900000002
34_85_2013-07-05,1802.3399999999983
34_85_2013-07-12,1599.2878000000012
34_85_2013-07-19,2125.316799999999
34_85_2013-07-26,1782.774799999998
34_87_2012-11-02,6366.463400000001
34_87_2012-11-09,6294.971700000002
34_87_2012-11-16,6402.118299999998
34_87_2012-11-23,6733.622500000001
34_87_2012-11-30,6886.737400000002
34_87_2012-12-07,7072.5792
34_87_2012-12-14,8181.194900000007
34_87_2012-12-21,7898.648200000009
34_87_2012-12-28,7555.194999999999
34_87_2013-01-04,7035.862400000004
34_87_2013-01-11,6640.2439
34_87_2013-01-18,6684.652399999999
34_87_2013-01-25,8106.626199999993
34_87_2013-02-01,9146.26319999998
34_87_2013-02-08,8868.135899999985
34_87_2013-02-15,8237.602899999996
34_87_2013-02-22,7941.952699999985
34_87_2013-03-01,7468.054599999988
34_87_2013-03-08,8327.62059999999
34_87_2013-03-15,7185.800699999988
34_87_2013-03-22,7211.562499999997
34_87_2013-03-29,7089.214999999993
34_87_2013-04-05,7306.337999999997
34_87_2013-04-12,6835.632599999999
34_87_2013-04-19,6852.4781
34_87_2013-04-26,7331.215299999991
34_87_2013-05-03,7244.547899999989
34_87_2013-05-10,7348.181799999995
34_87_2013-05-17,7105.666799999997
34_87_2013-05-24,7164.330999999993
34_87_2013-05-31,7013.370199999993
34_87_2013-06-07,7835.442699999993
34_87_2013-06-14,7731.111299999992
34_87_2013-06-21,7193.210699999995
34_87_2013-06-28,7027.883599999996
34_87_2013-07-05,7969.943099999987
34_87_2013-07-12,6929.249699999998
34_87_2013-07-19,6884.280099999995
34_87_2013-07-26,5916.793
34_90_2012-11-02,47909.87930000002
34_90_2012-11-09,48333.60140000004
34_90_2012-11-16,50044.356999999975
34_90_2012-11-23,56375.02459999992
34_90_2012-11-30,53040.648499999996
34_90_2012-12-07,50421.34870000002
34_90_2012-12-14,59396.85069999998
34_90_2012-12-21,61187.43309999998
34_90_2012-12-28,48489.69459999992
34_90_2013-01-04,48481.29309999999
34_90_2013-01-11,48125.51520000002
34_90_2013-01-18,46731.19919999998
34_90_2013-01-25,46158.81820000001
34_90_2013-02-01,46485.82250000001
34_90_2013-02-08,48720.95750000002
34_90_2013-02-15,45571.356400000004
34_90_2013-02-22,46507.8723
34_90_2013-03-01,45806.506099999984
34_90_2013-03-08,46272.260699999984
34_90_2013-03-15,44659.381200000054
34_90_2013-03-22,45063.09969999999
34_90_2013-03-29,45068.74160000002
34_90_2013-04-05,45245.09049999999
34_90_2013-04-12,48675.00250000001
34_90_2013-04-19,45589.61519999995
34_90_2013-04-26,44836.35359999997
34_90_2013-05-03,44699.26490000001
34_90_2013-05-10,45500.21469999999
34_90_2013-05-17,45303.10199999999
34_90_2013-05-24,48217.1599
34_90_2013-05-31,43852.06519999997
34_90_2013-06-07,45608.314399999996
34_90_2013-06-14,45958.8357
34_90_2013-06-21,47746.92360000001
34_90_2013-06-28,45390.155699999996
34_90_2013-07-05,45904.852299999984
34_90_2013-07-12,46884.189499999964
34_90_2013-07-19,44906.44019999998
34_90_2013-07-26,45631.87609999997
34_91_2012-11-02,34161.258799999996
34_91_2012-11-09,34420.80950000001
34_91_2012-11-16,34667.26890000001
34_91_2012-11-23,34423.79189999996
34_91_2012-11-30,34305.737700000005
34_91_2012-12-07,34448.176499999994
34_91_2012-12-14,34507.26969999997
34_91_2012-12-21,34605.71489999996
34_91_2012-12-28,31473.34040000001
34_91_2013-01-04,34888.089400000026
34_91_2013-01-11,35246.21080000002
34_91_2013-01-18,34756.76420000002
34_91_2013-01-25,35240.40260000002
34_91_2013-02-01,35013.560700000024
34_91_2013-02-08,35931.58190000002
34_91_2013-02-15,34871.62620000003
34_91_2013-02-22,34562.92720000001
34_91_2013-03-01,34575.417100000006
34_91_2013-03-08,35633.441999999995
34_91_2013-03-15,34635.845300000015
34_91_2013-03-22,34055.90509999997
34_91_2013-03-29,35144.06650000002
34_91_2013-04-05,34189.68739999996
34_91_2013-04-12,36235.15779999997
34_91_2013-04-19,34617.44200000003
34_91_2013-04-26,35050.0352
34_91_2013-05-03,34123.95289999999
34_91_2013-05-10,34589.42589999997
34_91_2013-05-17,34236.44709999998
34_91_2013-05-24,36898.47399999997
34_91_2013-05-31,33515.48329999997
34_91_2013-06-07,34820.86959999996
34_91_2013-06-14,34766.19709999997
34_91_2013-06-21,35768.45689999996
34_91_2013-06-28,34019.94659999998
34_91_2013-07-05,34078.178699999975
34_91_2013-07-12,33828.76979999998
34_91_2013-07-19,33704.80579999998
34_91_2013-07-26,31349.295299999976
34_92_2012-11-02,75603.126
34_92_2012-11-09,75322.56510000002
34_92_2012-11-16,81474.7421
34_92_2012-11-23,94431.58810000008
34_92_2012-11-30,86373.94360000001
34_92_2012-12-07,78533.7756000001
34_92_2012-12-14,96043.58549999991
34_92_2012-12-21,98182.74639999992
34_92_2012-12-28,73081.22759999998
34_92_2013-01-04,77372.18949999998
34_92_2013-01-11,77345.15309999995
34_92_2013-01-18,74238.60460000002
34_92_2013-01-25,72941.35620000001
34_92_2013-02-01,72282.24290000003
34_92_2013-02-08,78763.51859999994
34_92_2013-02-15,71093.76790000002
34_92_2013-02-22,72436.33480000003
34_92_2013-03-01,72077.99849999999
34_92_2013-03-08,72356.18879999997
34_92_2013-03-15,69755.30680000002
34_92_2013-03-22,67814.07899999993
34_92_2013-03-29,70375.68019999997
34_92_2013-04-05,69331.20939999992
34_92_2013-04-12,73347.22399999999
34_92_2013-04-19,68620.90639999996
34_92_2013-04-26,68171.76959999997
34_92_2013-05-03,67121.52179999994
34_92_2013-05-10,68513.82249999997
34_92_2013-05-17,67642.51529999997
34_92_2013-05-24,71892.8824
34_92_2013-05-31,65072.52749999994
34_92_2013-06-07,68436.13399999993
34_92_2013-06-14,69716.55059999997
34_92_2013-06-21,71340.79199999999
34_92_2013-06-28,67634.14329999994
34_92_2013-07-05,68544.38679999993
34_92_2013-07-12,69110.43909999995
34_92_2013-07-19,67695.72219999997
34_92_2013-07-26,66259.39170000002
34_93_2012-11-02,32654.46220000003
34_93_2012-11-09,32594.362900000033
34_93_2012-11-16,33613.466300000044
34_93_2012-11-23,39235.69620000001
34_93_2012-11-30,35873.56880000003
34_93_2012-12-07,32799.33400000001
34_93_2012-12-14,39874.430000000044
34_93_2012-12-21,39780.987800000046
34_93_2012-12-28,29941.662200000002
34_93_2013-01-04,32313.117599999987
34_93_2013-01-11,31327.488599999975
34_93_2013-01-18,31165.05039999998
34_93_2013-01-25,30931.344900000007
34_93_2013-02-01,30231.875200000024
34_93_2013-02-08,31812.045900000012
34_93_2013-02-15,30320.15070000003
34_93_2013-02-22,30204.00460000003
34_93_2013-03-01,30389.87620000004
34_93_2013-03-08,30363.35020000003
34_93_2013-03-15,30024.655600000024
34_93_2013-03-22,29337.84470000003
34_93_2013-03-29,30191.20280000004
34_93_2013-04-05,31952.874599999992
34_93_2013-04-12,32583.99649999999
34_93_2013-04-19,32099.24810000001
34_93_2013-04-26,31605.99450000002
34_93_2013-05-03,31900.176500000012
34_93_2013-05-10,31814.90070000002
34_93_2013-05-17,31165.569500000016
34_93_2013-05-24,33896.204999999994
34_93_2013-05-31,31222.133200000022
34_93_2013-06-07,32143.574100000016
34_93_2013-06-14,31907.37850000001
34_93_2013-06-21,32968.538700000005
34_93_2013-06-28,32094.235800000013
34_93_2013-07-05,31978.817500000005
34_93_2013-07-12,32935.659400000004
34_93_2013-07-19,31946.307900000014
34_93_2013-07-26,31673.88429999999
34_94_2012-11-02,33164.56799999995
34_94_2012-11-09,33163.53849999994
34_94_2012-11-16,30617.941500000023
34_94_2012-11-23,38747.105700000044
34_94_2012-11-30,31916.769400000037
34_94_2012-12-07,32926.47119999998
34_94_2012-12-14,35449.828699999955
34_94_2012-12-21,38413.90979999995
34_94_2012-12-28,28527.688899999983
34_94_2013-01-04,35223.19909999999
34_94_2013-01-11,37011.584299999966
34_94_2013-01-18,34919.7443
34_94_2013-01-25,38738.011999999966
34_94_2013-02-01,44303.029099999985
34_94_2013-02-08,43124.51899999999
34_94_2013-02-15,36707.70970000003
34_94_2013-02-22,43003.1043
34_94_2013-03-01,35774.621999999996
34_94_2013-03-08,38111.424999999974
34_94_2013-03-15,37179.0413
34_94_2013-03-22,38086.07219999996
34_94_2013-03-29,37246.19139999999
34_94_2013-04-05,39926.9739
34_94_2013-04-12,41367.07580000001
34_94_2013-04-19,40948.58430000004
34_94_2013-04-26,40953.85479999996
34_94_2013-05-03,40029.26040000005
34_94_2013-05-10,40586.538500000024
34_94_2013-05-17,39490.01339999997
34_94_2013-05-24,40559.94729999998
34_94_2013-05-31,38778.75399999996
34_94_2013-06-07,38967.285999999986
34_94_2013-06-14,39857.27790000006
34_94_2013-06-21,39639.42060000003
34_94_2013-06-28,39732.28530000006
34_94_2013-07-05,38913.18399999995
34_94_2013-07-12,38788.756400000064
34_94_2013-07-19,38105.4777
34_94_2013-07-26,38576.81459999995
34_95_2012-11-02,67502.30029999999
